,Churn,Tenure,City_Tier,CC_Contacted_LY,Payment,Gender,Service_Score,Account_user_count,account_segment,CC_Agent_Score,Marital_Status,rev_per_month,Complain_ly,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Login_device
5509,0,1.0,1.0,8.0,2,0,3.0,5.0,2,3.0,1,3.0,1.0,14.0,1.0,1.0,154.0,1
5510,0,1.0,3.0,9.0,1,0,3.0,2.0,3,3.0,2,2.0,0.0,15.0,1.0,8.0,190.0,1
5512,0,18.0,1.0,8.0,2,1,4.0,2.0,3,5.0,1,4.0,0.0,16.0,2.0,3.0,175.0,1
5513,1,1.0,1.0,23.0,0,0,3.0,6.0,2,5.0,1,3.0,1.0,24.0,1.0,1.0,1850.0,0
5514,1,20.0,1.0,31.0,2,1,4.0,4.0,2,1.0,2,3.0,0.0,17.0,1.0,1.0,151.0,1
5517,0,16.0,1.0,13.0,1,1,3.0,4.0,0,5.0,1,11.0,0.0,14.0,6.0,8.0,258.0,1
5518,0,5.0,3.0,17.0,1,0,3.0,4.0,3,1.0,1,4.0,1.0,12.0,2.0,5.0,191.0,1
5519,0,99.0,3.0,10.0,1,0,4.0,5.0,3,1.0,1,5.0,1.0,13.0,1.0,2.0,206.0,1
5521,0,1.0,1.0,13.0,4,1,4.0,2.0,2,1.0,1,2.0,0.0,19.0,3.0,8.0,150.0,0
5522,0,19.0,1.0,8.0,1,1,3.0,4.0,3,3.0,2,6.0,0.0,13.0,1.0,4.0,179.0,0
5523,0,7.0,3.0,17.0,3,1,3.0,4.0,3,3.0,2,3.0,0.0,15.0,1.0,10.0,180.0,1
5524,0,2.0,3.0,8.0,2,1,3.0,5.0,3,1.0,1,3.0,1.0,13.0,2.0,8.0,193.0,0
5525,1,1.0,3.0,31.0,0,1,3.0,2.0,2,5.0,2,3.0,0.0,18.0,1.0,1.0,136.0,0
5526,0,13.0,3.0,28.0,2,0,3.0,6.0,3,3.0,1,8.0,0.0,20.0,1.0,3.0,182.0,0
5529,1,1.0,3.0,20.0,3,0,3.0,4.0,3,3.0,2,5.0,1.0,12.0,1.0,3.0,224.0,1
5530,0,21.0,1.0,21.0,0,1,4.0,4.0,3,4.0,1,10.0,0.0,19.0,1.0,8.0,180.0,0
5532,0,13.0,1.0,16.0,1,1,3.0,4.0,3,5.0,1,125.0,0.0,26.0,1.0,10.0,177.0,1
5533,0,12.0,1.0,15.0,1,0,3.0,5.0,3,4.0,1,3.0,1.0,17.0,2.0,8.0,146.0,0
5534,0,61.0,3.0,28.0,2,0,4.0,4.0,4,1.0,1,6.0,1.0,14.0,1.0,1.0,304.0,1
5536,0,12.0,1.0,16.0,2,1,4.0,4.0,2,1.0,1,4.0,0.0,20.0,1.0,4.0,173.0,1
5537,0,23.0,1.0,9.0,2,1,3.0,4.0,1,1.0,1,5.0,0.0,16.0,5.0,4.0,317.0,0
5539,1,1.0,2.0,29.0,4,0,3.0,5.0,2,4.0,1,3.0,0.0,13.0,2.0,1.0,154.0,0
5540,0,9.0,3.0,25.0,1,1,4.0,4.0,3,5.0,1,2.0,0.0,17.0,2.0,5.0,181.0,1
5541,0,2.0,1.0,23.0,1,1,3.0,4.0,2,3.0,2,3.0,0.0,15.0,1.0,5.0,146.0,0
5542,0,5.0,1.0,10.0,1,1,3.0,4.0,2,5.0,1,3.0,1.0,14.0,3.0,4.0,156.0,0
5543,0,10.0,1.0,16.0,2,1,4.0,2.0,2,4.0,1,3.0,0.0,23.0,2.0,3.0,153.0,0
5544,0,8.0,3.0,8.0,3,1,3.0,4.0,0,1.0,2,3.0,0.0,22.0,3.0,2.0,224.0,1
5545,0,8.0,3.0,20.0,1,1,3.0,4.0,0,3.0,1,3.0,0.0,19.0,1.0,2.0,211.0,1
5546,0,1.0,1.0,8.0,1,1,4.0,4.0,2,5.0,2,2.0,0.0,14.0,8.0,7.0,154.0,1
5547,0,3.0,1.0,8.0,2,1,3.0,4.0,3,5.0,1,2.0,0.0,13.0,1.0,3.0,179.0,1
5548,0,99.0,1.0,22.0,1,0,3.0,4.0,3,1.0,1,7.0,0.0,19.0,1.0,3.0,192.0,0
5549,0,5.0,1.0,8.0,2,1,3.0,6.0,3,5.0,1,3.0,0.0,22.0,7.0,8.0,175.0,0
5551,0,12.0,3.0,8.0,2,1,3.0,5.0,2,5.0,2,6.0,0.0,15.0,2.0,1.0,154.0,1
5552,0,9.0,3.0,14.0,2,0,3.0,4.0,3,1.0,1,3.0,1.0,12.0,2.0,10.0,177.0,1
5553,0,1.0,3.0,16.0,3,1,3.0,4.0,3,1.0,2,3.0,0.0,15.0,2.0,8.0,166.0,1
5554,0,6.0,1.0,12.0,2,1,3.0,5.0,3,1.0,2,10.0,0.0,25.0,2.0,1.0,222.0,1
5555,1,1.0,3.0,33.0,3,1,4.0,4.0,3,1.0,1,3.0,1.0,12.0,1.0,9.0,181.0,0
5556,1,17.0,3.0,31.0,2,1,4.0,4.0,0,5.0,2,8.0,1.0,14.0,1.0,3.0,229.0,1
5557,0,28.0,1.0,16.0,2,0,4.0,4.0,3,3.0,1,5.0,0.0,12.0,2.0,4.0,154.0,1
5558,0,7.0,1.0,14.0,2,1,3.0,4.0,3,3.0,1,3.0,0.0,21.0,1.0,9.0,185.0,0
5560,0,12.0,2.0,8.0,4,1,3.0,4.0,2,4.0,1,2.0,1.0,12.0,1.0,3.0,155.0,0
5562,0,5.0,1.0,9.0,1,0,3.0,6.0,2,1.0,1,3.0,1.0,12.0,1.0,1.0,136.0,1
5563,0,13.0,3.0,22.0,3,1,4.0,4.0,4,5.0,2,2.0,0.0,13.0,5.0,11.0,258.0,1
5564,0,16.0,1.0,30.0,2,1,3.0,5.0,3,3.0,2,3.0,0.0,13.0,4.0,8.0,168.0,0
5565,0,5.0,1.0,17.0,1,0,3.0,4.0,0,3.0,1,6.0,0.0,21.0,4.0,9.0,235.0,0
5566,0,28.0,1.0,17.0,1,0,4.0,4.0,3,5.0,2,8.0,1.0,20.0,1.0,5.0,169.0,1
5568,0,1.0,1.0,19.0,4,1,4.0,4.0,2,1.0,2,3.0,0.0,14.0,2.0,5.0,151.0,1
5569,0,14.0,1.0,18.0,0,0,4.0,4.0,3,3.0,1,3.0,0.0,12.0,8.0,5.0,188.0,0
5570,0,14.0,3.0,9.0,3,0,4.0,4.0,3,4.0,1,5.0,0.0,15.0,2.0,11.0,182.0,1
5571,0,1.0,2.0,9.0,4,0,3.0,4.0,2,4.0,1,6.0,0.0,15.0,1.0,3.0,147.0,1
5572,0,4.0,1.0,8.0,1,1,4.0,4.0,2,4.0,1,3.0,0.0,14.0,2.0,8.0,162.0,1
5573,0,1.0,1.0,9.0,4,1,3.0,4.0,2,3.0,1,8.0,1.0,20.0,1.0,3.0,165.0,1
5574,0,21.0,1.0,32.0,1,1,3.0,4.0,0,3.0,2,4.0,0.0,24.0,10.0,12.0,211.0,1
5575,0,7.0,1.0,8.0,1,1,3.0,5.0,2,3.0,1,3.0,0.0,13.0,1.0,1.0,145.0,0
5576,0,12.0,3.0,8.0,2,1,3.0,4.0,3,4.0,1,2.0,0.0,16.0,2.0,9.0,169.0,1
5577,0,5.0,3.0,9.0,2,1,3.0,4.0,2,3.0,1,2.0,0.0,20.0,1.0,3.0,156.0,1
5581,0,21.0,1.0,8.0,1,0,4.0,4.0,0,4.0,1,2.0,0.0,19.0,1.0,13.0,245.0,0
5582,0,9.0,1.0,18.0,1,1,3.0,4.0,2,3.0,1,9.0,1.0,12.0,3.0,3.0,152.0,1
5583,0,1.0,1.0,8.0,2,1,4.0,4.0,2,3.0,2,2.0,0.0,13.0,2.0,3.0,159.0,1
5584,0,9.0,1.0,16.0,1,1,3.0,4.0,3,3.0,2,3.0,0.0,20.0,1.0,9.0,176.0,1
5585,0,7.0,1.0,22.0,1,0,4.0,4.0,3,1.0,1,2.0,1.0,14.0,7.0,2.0,174.0,1
5586,0,6.0,1.0,36.0,2,0,3.0,5.0,2,4.0,2,3.0,0.0,14.0,1.0,2.0,153.0,1
5587,0,14.0,1.0,8.0,2,1,3.0,4.0,2,1.0,1,10.0,0.0,20.0,2.0,1.0,149.0,1
5588,0,6.0,3.0,8.0,1,1,4.0,5.0,2,4.0,1,2.0,0.0,15.0,3.0,3.0,148.0,1
5590,0,12.0,1.0,17.0,1,0,4.0,6.0,0,3.0,1,5.0,0.0,13.0,1.0,12.0,257.0,1
5591,0,6.0,3.0,8.0,3,0,3.0,4.0,0,1.0,1,3.0,0.0,20.0,1.0,8.0,229.0,1
5593,0,1.0,3.0,15.0,4,0,3.0,4.0,3,3.0,1,2.0,1.0,23.0,1.0,5.0,174.0,1
5595,0,18.0,1.0,8.0,1,1,3.0,4.0,2,1.0,2,8.0,1.0,13.0,2.0,3.0,149.0,1
5596,0,1.0,3.0,12.0,1,1,3.0,4.0,2,5.0,2,3.0,1.0,12.0,2.0,3.0,149.0,1
5598,1,1.0,3.0,16.0,3,1,3.0,4.0,2,5.0,1,3.0,0.0,20.0,2.0,1.0,143.0,0
5599,0,10.0,3.0,10.0,1,0,4.0,5.0,0,1.0,1,2.0,0.0,20.0,1.0,5.0,201.0,1
5600,0,10.0,1.0,11.0,2,0,4.0,4.0,3,4.0,1,9.0,0.0,14.0,1.0,3.0,176.0,0
5601,0,30.0,1.0,8.0,2,1,3.0,4.0,3,3.0,1,3.0,0.0,22.0,1.0,10.0,188.0,0
5604,1,20.0,1.0,14.0,0,1,4.0,4.0,2,3.0,1,10.0,0.0,12.0,7.0,9.0,148.0,1
5605,0,15.0,1.0,35.0,2,0,3.0,5.0,4,4.0,1,2.0,0.0,24.0,2.0,11.0,261.0,1
5608,0,15.0,3.0,10.0,2,1,3.0,5.0,3,4.0,1,4.0,0.0,12.0,2.0,5.0,214.0,1
5609,0,6.0,1.0,9.0,0,1,4.0,4.0,2,5.0,2,3.0,0.0,15.0,1.0,3.0,149.0,1
5611,0,12.0,3.0,17.0,2,0,4.0,4.0,3,1.0,1,3.0,0.0,12.0,1.0,10.0,178.0,1
5613,0,10.0,3.0,18.0,3,0,4.0,5.0,3,1.0,1,6.0,0.0,14.0,2.0,1.0,192.0,1
5614,0,19.0,3.0,27.0,2,0,3.0,4.0,3,3.0,2,10.0,0.0,16.0,1.0,2.0,174.0,1
5615,0,14.0,1.0,9.0,2,1,1.0,5.0,2,3.0,2,4.0,0.0,15.0,1.0,3.0,153.0,1
5617,0,14.0,1.0,9.0,1,0,4.0,4.0,2,3.0,1,4.0,0.0,15.0,1.0,3.0,1902.0,1
5619,0,3.0,1.0,20.0,4,1,3.0,5.0,3,4.0,1,6.0,1.0,14.0,1.0,4.0,165.0,1
5620,0,3.0,1.0,35.0,1,0,4.0,5.0,2,5.0,2,3.0,0.0,15.0,1.0,5.0,163.0,1
5621,1,14.0,3.0,35.0,3,1,3.0,5.0,0,5.0,1,6.0,1.0,14.0,3.0,1.0,234.0,1
5622,0,13.0,3.0,31.0,3,0,3.0,5.0,4,1.0,1,2.0,0.0,12.0,4.0,7.0,245.0,1
5623,0,5.0,1.0,12.0,1,1,4.0,4.0,3,5.0,2,2.0,0.0,20.0,2.0,8.0,224.0,0
5624,0,1.0,3.0,12.0,4,0,2.0,5.0,2,3.0,2,2.0,0.0,19.0,2.0,1.0,155.0,1
5625,0,10.0,1.0,30.0,1,1,3.0,2.0,3,1.0,1,6.0,0.0,18.0,1.0,4.0,151.0,0
5627,0,1.0,1.0,11.0,2,1,3.0,2.0,3,4.0,1,3.0,1.0,21.0,1.0,4.0,186.0,1
5629,0,8.0,1.0,15.0,1,1,3.0,2.0,3,3.0,1,4.0,0.0,13.0,2.0,3.0,169.0,1
5631,1,0.0,1.0,15.0,4,1,3.0,4.0,2,3.0,2,11.0,1.0,15.0,0.0,0.0,127.0,1
5632,1,0.0,1.0,36.0,2,1,2.0,4.0,2,3.0,2,6.0,1.0,16.0,0.0,3.0,122.0,1
5633,1,0.0,3.0,20.0,2,1,2.0,4.0,3,5.0,2,9.0,0.0,25.0,0.0,3.0,141.0,1
5636,1,2.0,3.0,14.0,0,1,2.0,3.0,3,2.0,0,6.0,0.0,14.0,0.0,0.0,122.0,1
5638,1,13.0,3.0,11.0,3,1,2.0,4.0,2,3.0,0,4.0,1.0,16.0,0.0,2.0,129.0,1
5639,1,0.0,1.0,33.0,2,1,2.0,5.0,2,3.0,2,4.0,0.0,13.0,1.0,1.0,127.0,1
5641,1,11.0,1.0,11.0,2,1,3.0,4.0,0,3.0,2,14.0,1.0,15.0,0.0,0.0,161.0,1
5642,1,0.0,1.0,15.0,0,0,2.0,3.0,2,3.0,2,5.0,1.0,13.0,2.0,2.0,1888.0,1
5643,1,0.0,1.0,19.0,1,1,3.0,4.0,2,3.0,0,4.0,1.0,19.0,0.0,0.0,141.0,1
5644,1,9.0,3.0,21.0,1,1,3.0,4.0,0,2.0,2,3.0,0.0,18.0,0.0,7.0,202.0,1
5645,1,0.0,2.0,16.0,4,1,3.0,3.0,2,5.0,1,7.0,1.0,24.0,1.0,2.0,125.0,1
5646,1,0.0,1.0,15.0,2,0,3.0,4.0,2,2.0,2,6.0,1.0,20.0,1.0,0.0,131.0,0
5647,1,0.0,3.0,18.0,3,1,2.0,4.0,3,3.0,2,3.0,1.0,12.0,1.0,3.0,163.0,1
5648,1,0.0,1.0,17.0,2,1,3.0,5.0,3,3.0,2,6.0,1.0,24.0,1.0,6.0,161.0,0
5649,1,19.0,1.0,27.0,2,0,3.0,3.0,2,4.0,0,102.0,1.0,20.0,1.0,3.0,152.0,1
5650,1,0.0,3.0,15.0,2,1,3.0,5.0,3,3.0,0,8.0,1.0,18.0,6.0,7.0,166.0,1
5651,1,20.0,1.0,33.0,1,0,3.0,3.0,0,2.0,0,4.0,0.0,14.0,11.0,6.0,206.0,1
5652,1,0.0,3.0,31.0,3,1,2.0,3.0,2,3.0,2,3.0,1.0,20.0,0.0,0.0,118.0,1
5653,1,0.0,3.0,28.0,2,0,3.0,5.0,3,3.0,0,8.0,1.0,11.0,1.0,2.0,146.0,1
5655,1,0.0,1.0,22.0,1,0,2.0,3.0,2,5.0,2,9.0,0.0,22.0,1.0,4.0,146.0,1
5656,0,8.0,3.0,13.0,3,1,3.0,3.0,0,4.0,0,3.0,0.0,14.0,1.0,6.0,177.0,1
5657,0,26.0,3.0,15.0,3,1,2.0,3.0,3,3.0,0,5.0,1.0,22.0,0.0,5.0,124.0,1
5658,0,18.0,1.0,18.0,2,1,2.0,3.0,3,4.0,1,13.0,0.0,20.0,1.0,15.0,123.0,1
5660,0,2.0,1.0,11.0,0,1,2.0,3.0,3,3.0,0,6.0,0.0,14.0,0.0,9.0,144.0,0
5662,0,30.0,1.0,22.0,1,0,3.0,4.0,2,4.0,0,5.0,1.0,22.0,1.0,0.0,134.0,1
5663,0,13.0,3.0,12.0,3,1,3.0,4.0,0,2.0,0,12.0,0.0,12.0,2.0,11.0,212.0,1
5664,0,7.0,3.0,11.0,3,0,3.0,3.0,2,3.0,0,11.0,0.0,18.0,1.0,2.0,128.0,0
5665,0,0.0,1.0,27.0,1,1,3.0,3.0,2,2.0,0,6.0,0.0,25.0,0.0,2.0,126.0,1
5667,0,1.0,1.0,30.0,1,1,2.0,3.0,2,2.0,0,2.0,0.0,12.0,0.0,2.0,134.0,1
5668,0,30.0,1.0,33.0,2,1,2.0,2.0,0,2.0,1,8.0,1.0,18.0,1.0,4.0,198.0,1
5669,0,0.0,1.0,14.0,1,1,3.0,4.0,2,3.0,1,3.0,1.0,17.0,0.0,1.0,128.0,0
5670,0,23.0,1.0,23.0,2,0,2.0,3.0,1,4.0,2,7.0,0.0,16.0,2.0,4.0,305.0,1
5671,0,14.0,1.0,26.0,2,1,2.0,3.0,2,3.0,1,8.0,0.0,13.0,1.0,8.0,127.0,1
5672,0,3.0,3.0,14.0,2,0,2.0,3.0,0,2.0,0,7.0,0.0,13.0,2.0,4.0,201.0,1
5673,0,11.0,3.0,13.0,2,0,2.0,4.0,3,2.0,2,9.0,0.0,24.0,1.0,1.0,189.0,1
5675,0,0.0,1.0,28.0,0,1,2.0,3.0,2,4.0,0,3.0,1.0,18.0,1.0,1.0,135.0,1
5676,1,0.0,3.0,9.0,0,0,3.0,5.0,2,5.0,2,2.0,0.0,22.0,1.0,0.0,124.0,0
5677,0,9.0,1.0,12.0,1,1,1.0,3.0,2,4.0,2,6.0,0.0,14.0,4.0,2.0,126.0,0
5678,0,3.0,1.0,17.0,1,1,3.0,3.0,3,5.0,1,2.0,0.0,11.0,0.0,10.0,131.0,0
5679,0,18.0,3.0,15.0,2,0,1.0,3.0,3,5.0,1,6.0,1.0,11.0,0.0,3.0,153.0,1
5680,0,29.0,1.0,18.0,2,0,3.0,3.0,2,5.0,1,5.0,1.0,19.0,1.0,2.0,147.0,1
5681,0,6.0,1.0,12.0,2,1,2.0,3.0,2,2.0,2,1.0,0.0,14.0,0.0,2.0,128.0,1
5682,1,0.0,1.0,14.0,2,1,2.0,4.0,2,2.0,2,3.0,0.0,22.0,0.0,0.0,113.0,1
5683,0,19.0,3.0,9.0,3,0,3.0,3.0,0,5.0,1,4.0,0.0,26.0,4.0,7.0,205.0,1
5684,0,11.0,1.0,18.0,2,0,3.0,3.0,2,2.0,2,2.0,0.0,13.0,1.0,1.0,129.0,1
5686,0,7.0,1.0,36.0,1,0,3.0,3.0,2,4.0,2,6.0,0.0,16.0,1.0,2.0,126.0,1
5689,0,26.0,1.0,22.0,1,0,2.0,2.0,3,5.0,1,3.0,0.0,11.0,1.0,3.0,145.0,1
5690,0,6.0,1.0,22.0,1,0,3.0,3.0,2,4.0,0,3.0,0.0,13.0,0.0,6.0,132.0,1
5692,0,28.0,1.0,26.0,1,1,3.0,2.0,1,4.0,2,9.0,0.0,11.0,0.0,15.0,291.0,1
5693,0,7.0,1.0,14.0,2,1,2.0,4.0,3,3.0,0,6.0,0.0,18.0,0.0,9.0,198.0,0
5696,0,0.0,1.0,18.0,1,0,2.0,3.0,2,4.0,2,6.0,0.0,17.0,1.0,3.0,127.0,1
5697,1,0.0,1.0,31.0,2,1,2.0,4.0,3,3.0,0,5.0,1.0,13.0,1.0,1.0,162.0,1
5700,0,10.0,1.0,29.0,2,1,3.0,2.0,2,5.0,0,5.0,1.0,12.0,0.0,7.0,142.0,1
5702,0,15.0,1.0,29.0,1,0,2.0,3.0,3,3.0,1,7.0,0.0,18.0,0.0,2.0,158.0,0
5703,0,11.0,1.0,10.0,2,1,2.0,3.0,3,3.0,0,10.0,0.0,15.0,0.0,0.0,172.0,1
5704,0,11.0,1.0,42.0,0,1,2.0,3.0,3,2.0,0,4.0,0.0,18.0,0.0,7.0,167.0,1
5705,0,0.0,1.0,11.0,0,1,2.0,4.0,3,5.0,0,8.0,0.0,19.0,0.0,0.0,147.0,0
5706,0,22.0,1.0,29.0,2,1,3.0,3.0,3,2.0,1,3.0,1.0,17.0,0.0,7.0,174.0,0
5707,0,7.0,1.0,18.0,1,1,2.0,3.0,2,3.0,1,2.0,1.0,17.0,2.0,0.0,138.0,0
5708,0,13.0,1.0,30.0,1,1,2.0,3.0,3,2.0,0,10.0,1.0,16.0,1.0,7.0,134.0,1
5709,1,1.0,1.0,38.0,1,1,3.0,3.0,3,5.0,0,10.0,1.0,19.0,0.0,0.0,173.0,1
5710,1,0.0,3.0,37.0,3,0,2.0,3.0,0,2.0,0,2.0,0.0,22.0,1.0,9.0,176.0,1
5712,0,9.0,1.0,28.0,1,0,3.0,3.0,2,2.0,2,5.0,0.0,14.0,1.0,7.0,122.0,0
5714,0,19.0,1.0,10.0,1,1,3.0,3.0,0,5.0,1,8.0,0.0,17.0,0.0,3.0,200.0,1
5715,1,0.0,3.0,17.0,1,1,2.0,5.0,0,2.0,0,5.0,0.0,13.0,7.0,8.0,210.0,1
5716,0,3.0,1.0,13.0,2,1,2.0,4.0,0,3.0,2,4.0,0.0,24.0,2.0,8.0,189.0,0
5717,0,0.0,3.0,31.0,2,0,2.0,3.0,3,3.0,2,5.0,0.0,14.0,1.0,7.0,201.0,0
5718,0,24.0,1.0,20.0,2,1,2.0,4.0,0,4.0,0,8.0,0.0,18.0,1.0,7.0,228.0,1
5719,1,0.0,1.0,13.0,0,0,2.0,3.0,2,5.0,2,10.0,1.0,11.0,1.0,4.0,129.0,1
5720,0,14.0,3.0,16.0,2,0,3.0,3.0,0,2.0,2,6.0,1.0,20.0,0.0,0.0,241.0,1
5722,1,0.0,1.0,12.0,0,1,2.0,3.0,2,3.0,2,1.0,0.0,16.0,0.0,5.0,124.0,1
5725,0,9.0,1.0,13.0,2,1,3.0,3.0,3,4.0,2,10.0,0.0,16.0,0.0,7.0,159.0,1
5726,0,6.0,1.0,16.0,1,0,2.0,4.0,2,4.0,0,7.0,0.0,23.0,0.0,1.0,130.0,1
5727,0,10.0,1.0,20.0,4,1,2.0,3.0,0,2.0,1,2.0,1.0,14.0,0.0,7.0,229.0,0
5729,0,4.0,1.0,10.0,1,1,2.0,5.0,3,3.0,0,5.0,0.0,12.0,1.0,4.0,149.0,0
5730,0,30.0,1.0,16.0,2,1,3.0,4.0,2,2.0,0,6.0,0.0,18.0,0.0,0.0,127.0,1
5731,0,10.0,3.0,12.0,3,1,2.0,3.0,2,2.0,1,8.0,0.0,17.0,1.0,8.0,2.0,0
5732,0,2.0,3.0,11.0,1,0,2.0,3.0,0,2.0,0,5.0,0.0,14.0,4.0,1.0,184.0,0
5733,0,8.0,3.0,13.0,3,0,3.0,3.0,0,3.0,2,6.0,0.0,14.0,1.0,8.0,189.0,0
5734,1,0.0,1.0,28.0,1,1,2.0,4.0,2,2.0,2,6.0,1.0,14.0,0.0,1.0,125.0,1
5735,0,25.0,1.0,14.0,2,0,2.0,4.0,2,2.0,2,12.0,0.0,16.0,0.0,2.0,135.0,1
5736,0,15.0,1.0,12.0,0,1,2.0,3.0,1,2.0,0,6.0,0.0,11.0,0.0,15.0,297.0,1
5737,0,30.0,2.0,14.0,1,1,2.0,3.0,2,3.0,0,11.0,0.0,18.0,2.0,2.0,128.0,1
5738,0,23.0,3.0,13.0,1,0,3.0,3.0,1,2.0,1,8.0,0.0,13.0,1.0,6.0,297.0,1
5739,1,0.0,1.0,27.0,1,1,2.0,3.0,2,2.0,0,6.0,1.0,15.0,0.0,4.0,129.0,1
5740,0,16.0,3.0,25.0,3,0,3.0,3.0,4,2.0,0,7.0,1.0,22.0,0.0,9.0,268.0,1
5742,0,25.0,3.0,15.0,2,1,3.0,4.0,1,3.0,2,2.0,1.0,19.0,7.0,12.0,292.0,0
5743,0,5.0,3.0,13.0,2,0,2.0,3.0,2,4.0,0,4.0,0.0,12.0,1.0,2.0,142.0,1
5744,1,0.0,1.0,10.0,2,1,3.0,4.0,2,3.0,2,4.0,1.0,15.0,1.0,2.0,142.0,1
5746,0,5.0,3.0,35.0,3,1,3.0,3.0,3,2.0,0,3.0,0.0,19.0,1.0,2.0,148.0,0
5748,0,13.0,1.0,32.0,0,1,3.0,3.0,3,2.0,1,4.0,0.0,18.0,2.0,7.0,137.0,1
5751,0,6.0,1.0,13.0,2,0,3.0,4.0,2,2.0,0,2.0,0.0,13.0,0.0,2.0,130.0,1
5753,0,10.0,1.0,8.0,1,0,2.0,4.0,2,5.0,0,3.0,0.0,14.0,1.0,2.0,142.0,1
5754,0,18.0,1.0,19.0,2,1,3.0,2.0,3,3.0,0,5.0,0.0,18.0,0.0,2.0,169.0,0
5755,1,0.0,1.0,21.0,1,1,3.0,3.0,0,3.0,1,7.0,0.0,13.0,1.0,0.0,203.0,0
5756,0,12.0,1.0,15.0,0,0,3.0,3.0,0,3.0,2,3.0,0.0,25.0,10.0,8.0,211.0,0
5758,0,15.0,1.0,27.0,2,0,2.0,2.0,3,5.0,2,5.0,1.0,13.0,0.0,2.0,167.0,1
5759,0,2.0,3.0,28.0,3,1,2.0,3.0,3,2.0,1,6.0,0.0,16.0,1.0,2.0,170.0,1
5760,0,0.0,1.0,13.0,2,0,3.0,3.0,3,3.0,0,3.0,0.0,12.0,1.0,2.0,152.0,1
5761,0,15.0,1.0,14.0,1,0,2.0,4.0,2,5.0,1,3.0,1.0,11.0,4.0,8.0,131.0,1
5762,0,13.0,1.0,14.0,1,1,2.0,3.0,1,3.0,1,2.0,0.0,21.0,0.0,9.0,301.0,1
5763,0,24.0,1.0,11.0,2,1,3.0,3.0,2,2.0,0,6.0,0.0,11.0,1.0,0.0,130.0,1
5764,1,0.0,1.0,39.0,1,1,3.0,4.0,2,4.0,2,5.0,0.0,11.0,1.0,4.0,135.0,0
5765,0,5.0,1.0,15.0,2,1,3.0,2.0,2,4.0,0,4.0,0.0,22.0,0.0,3.0,135.0,0
5767,0,5.0,1.0,12.0,0,1,2.0,4.0,3,5.0,2,8.0,0.0,15.0,0.0,4.0,128.0,1
5768,0,19.0,3.0,10.0,0,0,3.0,5.0,4,4.0,0,7.0,1.0,12.0,6.0,7.0,270.0,1
5769,1,0.0,1.0,14.0,2,1,3.0,3.0,2,3.0,2,4.0,0.0,12.0,1.0,0.0,140.0,1
5770,0,2.0,3.0,14.0,1,1,3.0,4.0,3,4.0,0,7.0,0.0,19.0,0.0,0.0,171.0,1
5771,0,4.0,1.0,35.0,1,1,3.0,4.0,3,2.0,0,3.0,0.0,23.0,1.0,8.0,163.0,1
5772,0,0.0,1.0,15.0,2,1,2.0,2.0,3,5.0,1,4.0,0.0,12.0,1.0,5.0,140.0,0
5773,0,18.0,1.0,29.0,1,1,3.0,3.0,4,2.0,0,2.0,1.0,15.0,0.0,10.0,241.0,1
5774,0,9.0,1.0,15.0,2,1,2.0,3.0,2,2.0,0,4.0,0.0,11.0,4.0,11.0,134.0,1
5777,0,1.0,1.0,19.0,1,1,3.0,3.0,2,2.0,0,2.0,0.0,23.0,1.0,4.0,122.0,1
5778,0,10.0,3.0,16.0,1,1,3.0,3.0,3,2.0,0,5.0,0.0,14.0,0.0,1.0,172.0,1
5779,0,0.0,1.0,12.0,1,1,3.0,4.0,2,3.0,2,4.0,0.0,18.0,1.0,0.0,137.0,1
5780,0,10.0,1.0,8.0,1,0,0.0,3.0,0,2.0,1,3.0,1.0,20.0,0.0,2.0,241.0,0
5781,0,2.0,1.0,35.0,2,0,3.0,2.0,0,4.0,1,11.0,0.0,20.0,5.0,2.0,225.0,1
5782,0,11.0,3.0,18.0,1,0,2.0,2.0,3,5.0,1,2.0,1.0,24.0,0.0,7.0,157.0,1
5785,0,26.0,1.0,16.0,1,1,2.0,3.0,4,3.0,0,4.0,1.0,18.0,0.0,3.0,282.0,1
5786,0,15.0,3.0,13.0,2,1,2.0,3.0,3,3.0,0,4.0,0.0,25.0,4.0,6.0,156.0,1
5787,0,2.0,3.0,14.0,2,1,2.0,3.0,3,2.0,2,3.0,0.0,20.0,0.0,9.0,153.0,0
5788,0,28.0,1.0,33.0,0,1,2.0,3.0,3,2.0,0,7.0,1.0,20.0,1.0,8.0,155.0,1
5789,0,0.0,1.0,21.0,1,1,2.0,3.0,3,5.0,0,2.0,1.0,15.0,2.0,3.0,148.0,0
5791,1,7.0,1.0,32.0,2,1,2.0,3.0,2,3.0,1,6.0,1.0,23.0,0.0,0.0,138.0,0
5792,0,11.0,1.0,32.0,2,1,2.0,3.0,3,2.0,1,10.0,0.0,16.0,0.0,2.0,157.0,1
5793,1,0.0,1.0,29.0,1,1,2.0,3.0,2,4.0,1,7.0,1.0,14.0,1.0,2.0,126.0,1
5794,0,1.0,1.0,17.0,2,0,3.0,3.0,2,2.0,2,5.0,0.0,22.0,0.0,2.0,135.0,1
5795,0,22.0,1.0,19.0,2,0,2.0,3.0,1,5.0,2,13.0,1.0,12.0,0.0,2.0,293.0,0
5798,1,0.0,3.0,14.0,3,1,2.0,4.0,3,2.0,2,2.0,1.0,12.0,7.0,4.0,158.0,1
